27;129.7777778;121.6296296;41;48.62962963;0.416469503;0.459084255;675.2236328;680.7936083;10.05651905;11.87656349;20.23601391;16.06073206;73.33550437;60.69876575;safe;safe
10;131.6;133.3;44.8;52;0.390925621;0.424297932;633.5572968;649.6193962;10.75260139;12.26672126;21.08703794;15.50293055;64.2070365;55.24333191;safe;safe
9;158.7777778;111;41.77777778;42.66666667;0.456488323;0.479934965;675.4312592;688.3405762;10.44444448;10.66666667;18.25419013;17.45931837;70.89532566;68.1295681;uniform;equal
8;94.875;119;35.375;51.125;0.403378182;0.479110109;716.6823425;704.4208527;8.750000028;12.7500002;21.40178561;15.18457437;84.90415096;58.72339725;safe;safe
