32;23
32;23
32;23
32;23
32;23
30;22
28;21
27;21
25;21
23;20
23;18
23;16
26;15
27;15
28;17
30;19
30;21
32;21
33;22
31;21
29;19
22;12
21;12
21;13
20;11
18;10
16;9
14;8
12;8
10;6
8;5
5;5
4;7
4;9
4;10
5;10
6;12
8;13
9;15
11;17
12;19
12;21
13;24
13;26
13;28
13;29
14;32
16;32
18;33
19;35
19;37
20;39
22;38
24;37
24;35
26;34
16;18
16;20
17;22
18;24
19;26
18;28
18;30
18;33
18;36
19;39
21;39
23;37
24;35
25;33
27;31
29;31
32;31
35;30
34;28
34;26
34;23
32;20
30;19
29;17
27;16
26;14
25;12
24;10
22;7
21;6
18;4
16;5
13;5
11;5
9;4
6;4
4;5
3;8
4;10
6;12
7;14
9;14
11;15
12;16
14;18
4;14
4;17
5;19
7;19
9;21
10;23
11;25
12;27
12;29
12;32
14;32
16;32
18;33
18;35
18;37
20;39
23;39
25;38
25;35
25;33
27;32
29;32
31;32
33;31
34;29
34;26
34;23
33;22
25;33
27;32
29;31
31;31
33;30
33;27
33;24
32;22
31;21
29;19
28;18
26;17
25;16
23;15
21;14
19;14
18;12
16;12
13;12
11;12
8;13
6;13
31;21
29;20
28;18
27;17
25;16
24;15
22;13
21;11
20;9
20;11
22;12
21;11
19;11
16;11
14;13
11;13
9;13
7;12
6;12
4;10
4;7
4;5
3;8
4;10
3;12
3;15
3;17
5;18
7;19
8;20
9;22
9;24
10;25
11;27
12;29
13;31
14;33
17;32
18;34
17;36
18;39
20;40
23;39
25;38
25;35
7;13
8;13
10;13
10;15
10;18
9;20
10;22
11;24
12;26
12;28
12;30
13;32
16;33
18;33
18;35
18;38
19;40
22;40
24;39
25;37
26;34
28;32
30;33
32;32
33;31
35;29
37;28
38;26
38;23
36;22
35;21
33;20
31;20
30;19
28;18
27;17
25;16
23;15
21;14
18;13
16;12
14;13
12;14
10;14
8;13
19;5
17;4
14;5
13;7
12;9
11;11
10;13
9;15
8;18
5;19
5;19
7;19
8;21
9;22
11;24
11;26
12;28
12;30
13;32
15;33
18;33
18;35
18;37
20;38
20;39
22;40
24;38
25;37
25;34
26;33
29;31
31;31
33;31
35;31
38;30
39;28
39;25
39;22
37;22
35;22
33;21
3;8
3;9
4;11
6;12
8;14
9;16
10;17
11;19
11;21
11;23
11;25
11;28
12;30
13;32
15;32
17;32
18;34
18;36
18;37
20;38
22;39
24;38
25;36
26;34
28;32
30;31
32;31
35;32
37;31
38;29
39;33
39;33
37;32
36;31
34;30
34;28
33;25
32;23
31;20
30;18
29;16
28;13
26;13
24;12
22;12
20;11
18;10
16;9
15;8
13;6
13;8
12;7
10;5
8;4
6;4
3;6
3;19
3;19
3;20
5;20
5;20
17;34
17;32
16;30
14;29
13;27
13;25
12;24
11;22
11;20
10;19
10;17
10;15
11;13
9;13
7;12
5;12
3;14
2;16
1;18
1;21
2;23
3;22
3;20
3;19
3;19
37;17
37;17
37;18
37;19
37;21
36;23
34;25
33;26
32;28
32;30
32;32
32;35
31;37
29;38
27;38
24;38
21;38
19;38
16;36
17;35
17;35
17;35
17;35
17;35
17;35
13;7
12;9
10;9
8;9
7;8
5;7
4;5
5;3
7;2
9;1
10;0
10;0
8;1
8;3
9;2
10;4
11;5
13;7
15;7
17;7
19;8
21;10
22;11
24;11
26;12
28;12
31;12
32;14
32;16
33;17
35;17
37;17
37;18
13;35
12;33
11;32
10;31
8;30
7;28
5;28
3;26
3;24
5;23
7;23
8;21
8;18
8;16
9;13
9;11
9;9
10;7
10;5
11;4
11;2
12;3
11;4
12;6
13;6
13;6
13;6
5;3
4;3
4;6
4;7
4;9
4;11
4;13
4;15
5;17
6;17
8;18
10;18
12;18
14;18
15;20
16;22
18;25
18;26
16;28
17;30
17;31
17;32
17;34
17;37
15;38
13;37
28;28
30;27
32;26
34;26
36;25
36;24
38;23
38;22
38;22
38;20
36;18
34;18
32;18
30;17
28;17
26;17
23;17
21;17
18;16
18;14
17;13
16;11
15;10
4;6
4;8
4;10
4;12
4;14
4;16
4;18
3;20
3;22
3;25
4;27
5;29
7;30
10;31
12;31
13;33
15;34
17;35
18;36
18;38
18;37
18;38
18;38
19;36
21;34
23;32
25;32
27;30
15;27
13;26
13;24
15;23
15;23
15;22
14;20
14;19
13;17
13;15
12;13
12;11
12;9
12;7
11;4
9;3
7;3
5;3
4;4
7;3
8;3
9;5
11;5
13;7
14;8
16;8
18;9
20;9
21;10
23;11
25;12
28;12
30;12
31;15
31;16
30;18
29;17
29;16
29;16
27;17
26;19
26;20
26;23
24;25
23;25
21;26
19;27
17;27
31;37
31;37
31;35
30;34
28;33
26;33
24;32
21;32
22;30
22;28
24;26
25;25
27;24
29;23
31;22
31;20
32;18
34;18
37;17
39;19
39;22
37;24
35;26
33;26
31;27
30;29
30;31
28;32
27;34
25;37
23;37
21;37
18;37
15;37
13;37
12;36
10;34
7;33
5;31
4;29
3;27
3;26
3;24
4;21
4;20
3;18
4;16
4;13
3;11
3;9
4;6
4;4
6;3
18;14
18;14
17;15
16;16
15;18
14;19
13;21
13;23
11;25
9;25
6;24
7;24
9;26
11;27
13;27
14;28
14;30
15;32
16;34
18;36
19;36
18;35
17;34
15;32
15;29
16;26
17;24
18;22
18;19
17;17
17;14
17;11
8;26
9;28
9;31
11;33
11;35
12;37
14;37
16;37
16;37
17;36
18;37
17;37
15;38
14;37
17;38
19;39
20;37
21;37
23;38
24;37
22;38
21;38
20;36
20;33
20;31
20;29
20;26
20;24
19;22
20;20
21;18
19;17
18;15
17;14
16;13
15;11
13;12
12;13
10;13
10;16
10;18
9;18
9;18
9;18
9;21
9;23
13;36
13;36
14;35
14;34
14;32
14;30
14;28
13;26
12;26
12;26
14;25
15;28
14;29
14;31
14;32
15;34
17;34
15;35
12;34
11;33
13;34
16;35
18;37
20;38
23;38
25;38
28;38
30;37
29;35
29;33
30;31
31;30
30;28
29;25
32;25
34;25
36;24
36;22
39;21
38;19
36;17
34;18
31;19
29;18
27;18
24;18
21;18
19;18
18;16
10;20
10;19
10;19
10;20
10;21
10;21
11;22
11;22
11;23
10;24
10;27
12;29
11;31
11;33
11;34
11;33
12;35
13;36
13;36
13;37
15;37
17;37
19;37
21;37
23;38
25;38
27;36
29;36
31;34
31;32
31;30
30;28
28;28
26;27
24;26
23;25
21;23
20;22
20;20
18;19
17;16
18;14
19;12
19;10
17;9
15;8
13;8
11;10
11;12
10;14
9;16
8;19
10;21
6;9
5;8
4;8
4;9
4;11
3;13
4;16
4;18
2;20
2;22
3;24
3;26
3;29
4;32
5;34
7;35
9;36
11;37
24;26
23;24
22;22
22;20
22;18
24;18
26;19
28;18
29;19
31;20
31;20
31;18
33;16
32;14
31;12
29;12
27;11
25;11
23;11
22;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
21;10
20;9
18;8
15;8
13;8
10;8
8;9
3;8
2;11
2;13
3;15
3;17
3;19
3;22
3;24
4;26
5;28
5;31
6;33
8;35
10;36
11;36
13;36
15;36
17;37
19;37
21;37
23;36
25;37
27;38
30;37
30;35
30;33
28;32
27;30
26;29
25;27
5;26
4;28
4;30
4;31
6;31
8;31
11;30
13;29
15;31
17;32
19;32
21;32
23;32
25;32
27;31
27;28
28;26
30;25
31;23
33;22
35;23
36;22
38;20
37;18
35;17
33;17
31;15
31;13
29;12
27;12
24;11
22;11
19;10
18;8
18;6
17;4
15;3
14;3
12;3
10;3
8;3
6;3
5;4
4;6
31;37
31;36
30;34
29;32
26;31
24;32
21;32
19;30
20;28
22;26
24;24
25;22
26;20
26;18
29;17
30;16
30;15
31;13
29;12
27;12
24;12
22;10
20;9
18;9
16;9
14;8
12;7
11;5
10;4
8;3
6;2
4;3
2;5
3;8
3;10
3;12
3;14
5;17
5;19
6;22
5;24
31;24
33;24
35;23
36;22
37;20
38;18
15;3
13;3
11;2
9;3
7;4
5;2
4;2
4;4
3;6
3;8
3;10
3;12
3;14
3;16
4;18
4;20
4;22
4;24
4;26
5;28
5;30
6;32
8;32
10;33
12;33
14;33
16;35
18;36
19;38
20;39
22;39
24;38
26;38
28;38
28;36
29;36
27;35
27;33
29;32
30;31
31;29
31;27
8;27
9;25
10;25
12;26
14;27
15;27
17;28
19;29
20;30
22;31
24;32
25;33
26;36
27;38
28;38
29;36
30;34
31;32
32;30
31;29
31;27
33;25
34;25
36;24
38;24
39;22
38;20
37;18
36;16
34;17
33;17
32;15
31;13
30;13
29;12
28;10
26;10
24;9
22;8
21;7
19;6
17;5
18;3
17;3
11;3
9;3
7;3
5;4
4;5
4;7
4;9
4;11
4;13
4;15
3;16
3;18
2;20
2;22
3;23
3;25
3;27
2;30
3;32
4;33
6;32
6;31
7;29
3;1
1;2
1;4
2;6
3;8
3;10
2;12
2;13
3;16
4;18
4;20
3;22
3;24
3;26
4;28
5;30
6;32
8;32
10;32
12;33
14;34
16;35
17;36
19;37
21;37
23;37
24;37
26;37
28;38
30;37
29;34
30;32
30;30
31;28
29;26
31;25
33;24
36;25
36;27
36;26
35;23
34;22
36;23
38;22
37;21
38;18
36;17
34;17
32;16
31;15
30;13
28;12
27;11
25;10
23;10
20;9
18;7
18;6
17;4
15;3
13;3
32;27
32;26
34;25
36;26
37;24
37;22
38;20
37;19
36;18
34;17
33;16
31;14
30;13
28;12
27;12
26;10
24;11
22;10
20;9
19;8
18;6
17;4
16;3
14;3
12;3
10;3
8;2
6;2
5;2
12;3
11;3
9;3
7;3
5;3
4;5
4;6
4;8
4;10
4;12
4;14
4;16
3;18
4;20
4;21
5;23
4;25
3;27
3;29
3;32
5;32
7;32
9;32
11;32
13;33
15;34
17;34
18;35
20;36
22;36
24;37
26;37
27;37
29;38
30;36
31;35
32;33
32;31
32;29
4;5
4;7
4;9
4;11
3;13
3;15
3;17
3;19
3;21
4;22
4;24
4;27
5;30
7;31
9;30
11;28
14;27
15;28
17;29
18;31
20;32
22;34
23;35
23;37
24;38
26;39
29;37
30;36
30;34
30;32
31;30
31;28
31;27
33;26
35;25
37;25
37;23
37;21
37;20
37;18
35;17
33;17
32;16
31;15
31;13
29;12
27;12
26;11
25;10
23;9
21;9
19;8
18;6
18;5
16;3
14;3
34;18
32;16
31;15
31;13
29;12
27;11
25;11
23;11
21;10
18;10
18;8
18;6
17;4
15;3
13;3
12;3
10;2
8;2
6;2
4;2
2;2
4;4
1;3
1;1
0;2
2;4
3;4
5;3
7;3
9;2
10;4
11;6
12;9
14;9
15;10
16;12
17;14
17;16
17;19
18;20
20;21
21;22
23;24
25;24
27;25
29;25
31;26
33;25
35;25
36;26
36;25
37;23
38;21
38;20
38;18
36;18
2;14
20;11
20;9
20;6
23;7
25;6
27;5
28;4
29;7
30;8
32;9
33;9
35;11
36;14
37;16
38;19
40;20
39;22
39;25
40;26
39;27
38;27
38;28
39;29
39;29
38;29
37;30
35;31
34;31
32;30
30;31
27;32
26;34
25;36
25;37
24;38
22;39
19;38
19;36
19;34
17;34
15;33
13;31
12;29
11;27
10;25
11;24
11;22
9;20
7;19
5;18
3;16
10;16
9;15
8;14
6;12
6;12
6;13
8;15
10;16
12;17
14;18
15;18
17;17
18;16
19;14
20;13
23;38
21;38
19;39
19;39
19;39
18;39
16;38
16;38
17;36
19;33
17;32
19;29
19;27
19;25
18;24
19;22
20;21
19;19
17;18
15;19
13;18
12;17
18;3
20;2
22;3
24;5
26;4
28;3
29;3
29;2
28;3
29;4
31;5
34;4
34;4
32;5
33;7
35;9
36;10
36;12
36;14
35;16
34;18
33;20
31;20
30;21
30;22
28;24
28;26
28;29
27;31
26;32
27;32
25;34
24;36
25;38
21;39
20;39
20;39
20;38
19;36
18;34
20;33
19;31
19;29
20;27
20;25
19;24
19;22
19;20
17;19
14;19
12;19
11;18
9;18
7;19
5;18
3;17
2;15
4;12
4;10
3;8
3;7
3;4
4;4
5;6
6;5
7;4
9;5
12;4
14;4
16;5
8;6
10;6
12;7
12;5
14;5
16;5
18;5
20;5
22;7
23;6
25;5
27;3
29;4
31;4
31;6
33;6
34;8
35;9
37;9
38;11
38;13
38;15
38;16
38;11
38;13
38;15
38;16
37;19
37;20
39;22
40;23
39;26
38;27
39;28
40;30
40;32
38;33
35;33
33;34
31;33
29;32
27;33
26;36
26;38
24;39
21;40
19;40
19;38
19;38
19;36
20;35
19;34
18;36
18;35
17;33
15;33
14;32
12;29
11;27
11;25
11;24
11;22
11;19
10;21
8;20
7;19
5;18
5;16
3;14
5;12
4;10
3;8
4;6
3;3
4;3
6;3
8;3
10;3
12;3
14;4
16;4
18;4
19;2
21;3
24;4
26;4
28;3
30;3
31;3
32;4
34;4
33;5
34;6
36;7
38;9
25;29
25;31
25;33
26;34
26;36
27;37
26;37
26;36
26;36
24;36
24;38
22;39
20;39
19;38
5;2
5;2
5;2
5;2
5;2
6;3
5;4
5;2
5;2
6;3
8;4
9;6
10;8
10;10
8;12
7;13
6;14
4;15
4;18
5;19
8;20
10;20
11;19
12;18
14;17
15;18
17;19
19;19
20;20
22;21
23;22
24;24
26;25
25;27
23;16
24;15
24;13
24;11
24;10
24;9
25;7
26;6
26;4
26;3
26;3
26;3
26;3
26;3
26;3
26;3
26;3
20;10
22;8
22;5
23;3
24;3
22;3
21;3
19;3
17;3
16;3
18;3
20;3
22;3
24;5
26;4
28;5
30;6
30;7
31;8
33;9
35;9
36;10
36;10
35;8
34;10
34;12
34;13
34;15
34;17
34;19
33;18
31;17
29;16
27;16
26;16
24;16
22;17
20;17
18;17
16;18
18;19
19;20
21;19
22;18
23;17
23;17
23;17
23;17
23;17
35;12
35;12
34;11
33;10
32;11
30;11
30;10
30;9
30;11
32;11
34;12
36;12
37;12
38;12
36;12
34;13
32;15
30;15
28;15
26;16
24;16
22;16
21;16
19;17
18;16
18;16
19;15
19;13
19;14
19;14
19;14
19;14
19;14
20;12
35;20
34;22
34;24
34;25
34;24
34;22
34;20
33;20
33;21
33;21
33;21
33;21
33;21
33;21
33;21
32;20
32;18
31;18
31;16
31;16
33;16
34;14
35;12
35;12
35;12
35;12
24;30
26;31
28;31
29;33
31;33
33;32
34;31
33;31
33;29
36;27
37;27
39;26
40;25
39;22
38;20
38;18
37;17
35;17
33;17
31;16
29;16
28;15
26;15
24;15
22;14
22;12
20;13
20;13
19;11
20;9
21;9
23;9
25;9
27;10
29;12
31;14
33;15
35;15
36;15
38;15
37;14
35;14
35;16
35;18
7;5
9;6
11;7
12;8
12;8
11;8
12;7
14;6
13;6
12;7
12;9
13;11
15;12
14;12
15;14
17;14
18;16
19;18
19;20
19;22
19;24
18;25
18;27
17;29
18;31
19;32
21;32
21;33
22;31
35;7
33;8
31;7
30;6
28;5
25;5
23;6
21;5
19;5
18;5
16;5
14;5
12;5
11;5
10;6
10;6
10;6
9;5
8;4
6;2
5;2
3;2
3;2
3;3
3;4
3;4
4;4
4;4
4;4
4;4
4;4
5;5
18;32
19;34
18;35
18;37
18;39
21;39
24;39
24;37
24;35
23;33
23;31
25;31
27;32
29;32
31;32
32;33
34;33
36;33
37;33
39;31
39;29
40;27
40;25
39;24
39;24
39;24
39;24
39;24
39;24
38;23
38;21
39;19
38;16
37;13
36;11
36;9
37;8
36;8
35;8
24;12
24;11
24;10
25;8
24;6
24;5
24;5
23;5
21;5
19;5
17;5
14;5
12;4
10;4
8;5
6;6
4;6
4;7
4;7
4;7
4;5
4;3
5;4
5;6
4;7
2;9
2;12
3;13
3;16
4;18
6;18
8;18
10;18
10;20
11;21
11;23
12;25
12;27
12;29
13;32
15;33
16;32
18;32
18;32
19;39
18;39
20;39
22;39
24;40
26;39
26;40
26;41
26;40
26;38
26;36
26;34
27;32
27;30
28;28
31;27
32;26
34;25
35;23
35;22
35;22
35;22
35;22
34;21
32;20
30;18
29;16
28;15
25;15
23;14
20;14
20;12
22;12
23;12
11;14
10;13
10;13
10;15
10;17
11;18
13;18
15;17
16;18
15;19
13;20
10;21
12;21
13;21
13;21
13;22
14;23
14;25
13;25
12;23
11;21
11;21
11;21
11;21
12;22
14;22
15;20
15;19
16;17
16;15
17;13
19;12
21;11
20;11
19;12
19;13
19;15
19;17
21;17
23;18
25;19
26;20
25;22
24;25
23;25
21;23
20;22
18;21
17;19
15;18
14;17
13;15
14;20
12;19
11;17
11;17
11;17
11;17
10;15
10;14
10;14
11;16
12;17
11;19
10;21
11;22
9;22
7;22
7;23
8;22
9;21
9;21
9;21
9;21
22;22
22;22
22;22
22;22
21;24
20;25
19;27
18;29
17;31
14;32
12;31
10;29
10;26
12;25
14;26
15;26
17;28
17;30
16;31
17;34
20;35
22;35
23;36
23;36
24;37
25;36
24;35
24;34
23;33
22;31
21;29
20;28
18;26
17;25
16;23
15;22
9;16
9;17
9;17
9;17
9;17
9;17
9;17
9;17
9;18
10;19
11;21
12;23
12;25
13;26
13;26
11;25
11;23
11;21
11;20
10;18
9;16
10;14
11;13
13;12
15;13
17;14
17;15
18;17
20;19
21;20
22;22
13;26
14;29
16;31
17;33
18;36
21;37
23;39
24;37
23;36
26;35
28;37
30;37
31;35
32;32
33;32
34;33
35;34
35;35
34;34
33;33
32;32
31;30
30;30
29;32
27;33
26;32
26;30
25;28
23;27
22;26
22;24
22;22
21;20
19;19
19;17
18;16
17;14
17;14
17;14
17;14
17;13
16;12
14;11
13;12
13;13
12;13
11;15
25;37
26;37
26;37
25;36
24;34
25;36
24;37
22;37
20;36
19;34
18;32
16;31
15;29
15;27
14;25
13;23
12;22
10;20
9;19
8;17
9;17
8;15
7;14
7;14
7;14
7;14
7;14
8;17
9;19
10;22
11;24
23;17
22;17
20;18
18;18
15;18
13;19
12;21
10;24
10;27
9;29
8;30
8;28
10;28
10;28
10;28
10;28
10;27
10;25
10;24
10;24
10;24
10;24
10;25
11;27
13;29
14;31
14;33
15;35
18;37
19;37
21;37
23;37
5;4
7;3
8;3
8;3
8;4
9;5
11;6
11;8
11;11
13;13
12;16
13;18
14;20
14;20
13;18
14;16
16;16
18;16
20;17
20;17
20;17
20;17
21;17
0;3
0;3
0;3
0;3
0;3
0;3
1;3
2;3
4;3
5;3
3;2
3;0
3;-1
2;0
0;0
-1;1
-1;4
1;7
3;7
4;7
5;9
7;12
9;14
11;16
13;18
15;18
17;18
19;18
21;18
23;18
25;18
26;19
26;22
27;24
29;25
30;26
31;28
32;29
31;31
31;32
31;32
10;14
12;14
11;16
10;18
11;20
11;22
12;25
13;28
14;30
15;33
16;35
12;14
12;12
12;10
11;10
10;11
10;14
11;17
12;18
11;20
11;18
10;17
9;15
8;14
7;15
7;17
9;16
8;11
8;11
10;12
12;12
13;10
13;11
12;12
11;15
11;17
13;19
15;21
16;24
18;26
19;28
19;31
20;34
21;36
23;37
22;36
21;34
20;32
19;30
19;28
17;26
15;24
15;22
13;20
12;18
12;16
15;33
15;30
15;28
14;27
13;26
13;24
12;22
11;20
11;18
13;18
15;18
17;18
19;18
20;18
19;19
17;20
15;19
13;18
12;17
12;15
12;13
10;13
12;11
12;10
13;11
13;13
13;13
11;14
11;17
11;19
13;19
14;17
12;16
11;16
12;18
14;19
15;21
15;24
15;26
16;29
17;31
17;33
16;35
17;37
19;37
20;37
18;37
17;36
15;35
9;12
10;13
11;15
10;18
9;16
10;15
11;14
12;12
12;12
11;14
10;16
10;18
12;17
14;16
16;16
16;16
15;16
15;17
14;19
13;20
11;20
10;19
12;18
13;16
12;15
13;13
13;11
11;12
12;11
13;10
13;10
13;10
13;12
12;13
11;15
10;17
10;19
11;22
12;24
13;26
13;25
12;23
12;21
13;19
13;18
11;17
11;15
10;13
16;37
17;37
17;37
16;37
14;36
13;33
13;32
12;31
11;29
11;27
11;25
11;24
11;22
10;20
11;18
12;15
12;13
12;11
11;19
11;17
12;15
13;13
13;11
13;11
14;11
14;11
13;10
13;9
13;9
14;10
13;8
11;9
10;11
10;14
9;16
10;19
9;21
10;20
11;18
10;16
8;16
9;16
11;16
10;17
10;20
10;22
11;25
11;27
11;29
12;31
12;33
12;35
14;35
17;32
16;30
15;28
14;27
12;28
12;27
14;29
15;31
16;29
17;26
19;28
20;30
21;32
21;31
20;29
18;27
16;26
13;25
11;24
10;21
10;19
9;17
10;15
10;12
10;10
11;8
11;6
12;4
10;4
12;5
13;6
15;8
16;9
16;11
16;14
23;24
22;22
22;20
21;18
20;17
19;18
17;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
15;18
14;20
14;21
14;21
14;21
14;22
14;22
14;22
14;22
15;23
14;24
14;26
16;28
17;30
18;33
19;35
18;37
18;37
18;35
18;33
10;20
9;20
10;19
12;21
11;23
9;24
7;22
6;22
7;23
9;23
11;24
12;26
15;26
17;25
19;23
19;21
18;19
18;17
18;15
19;12
20;11
22;11
24;11
27;11
29;10
31;12
31;14
31;17
33;17
35;17
37;18
37;17
36;17
34;17
31;19
30;21
30;23
28;24
26;24
24;25
11;16
9;17
8;18
9;20
9;23
11;25
13;26
15;26
17;26
19;26
21;25
24;25
26;25
28;23
16;11
14;9
13;8
11;6
11;4
9;3
10;5
12;7
13;9
13;11
12;14
12;16
13;18
15;19
17;20
19;20
20;22
22;23
24;24
27;24
29;23
31;24
34;25
37;24
38;24
40;23
39;21
38;19
36;18
34;18
32;18
29;18
26;18
23;18
21;18
19;18
17;18
15;18
12;17
11;17
11;17
17;14
17;15
19;14
18;12
17;11
15;9
17;9
19;9
21;10
23;10
24;11
27;11
29;12
31;13
31;16
31;18
31;21
31;23
