0;0
47;47
12;36
11;36
8;36
6;36
3;35
2;33
30;37
27;38
26;37
24;37
22;37
20;36
18;36
16;36
14;36
26;37
28;37
29;36
32;36
33;37
34;36
33;37
32;37
26;24
27;25
27;26
27;26
27;27
27;29
27;31
27;33
26;35
5;23
3;22
3;20
3;18
3;16
4;14
4;12
4;10
3;8
2;6
2;5
3;6
5;5
7;4
9;5
11;5
13;5
15;4
17;3
19;3
20;4
23;4
25;4
27;3
29;3
31;4
34;4
34;6
34;8
34;9
34;11
33;13
32;14
30;16
29;17
27;18
26;20
26;22
30;36
31;37
31;36
31;36
31;38
30;38
30;38
30;38
30;38
29;38
29;37
28;35
27;34
26;32
26;29
26;27
25;25
23;24
21;24
19;24
18;24
16;24
14;25
12;25
10;25
8;25
6;24
22;14
22;16
22;18
21;20
21;22
22;22
23;23
24;24
26;26
26;27
26;29
27;31
26;33
27;34
29;35
27;36
27;36
26;37
28;38
29;38
29;38
28;38
27;36
28;34
27;35
28;37
30;37
32;36
33;35
35;33
35;31
35;29
35;27
35;25
34;23
34;21
34;19
36;18
36;16
36;14
35;13
35;13
35;11
35;9
35;7
35;5
35;3
35;1
35;1
34;2
11;36
13;36
15;36
17;36
19;36
21;36
22;36
25;37
27;36
28;36
31;36
33;35
35;34
35;32
35;30
34;27
34;25
33;24
33;24
34;23
34;21
33;19
32;18
31;18
31;18
31;18
31;17
30;16
28;16
27;14
26;12
26;10
25;8
25;6
23;4
21;5
22;6
22;8
22;10
22;12
14;5
16;5
18;5
20;4
22;5
24;5
26;6
26;8
27;10
27;12
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;14
27;15
25;16
27;17
27;19
27;20
26;22
24;23
22;23
20;23
18;24
17;24
15;25
13;26
12;26
11;24
10;25
8;25
6;26
4;28
3;30
3;31
4;34
5;36
7;37
7;37
9;36
36;16
35;16
35;17
35;19
35;21
35;23
35;24
35;26
35;28
35;30
35;32
35;35
34;36
32;36
29;36
27;36
26;35
23;37
22;38
22;38
23;37
22;37
20;37
17;36
16;37
15;37
15;37
15;37
15;37
15;37
15;37
14;37
12;37
10;37
9;36
8;36
7;36
6;37
4;36
3;34
3;32
3;30
3;29
11;6
13;5
13;3
15;3
17;2
19;2
22;2
24;3
27;2
29;2
31;2
34;2
35;3
35;5
12;10
14;10
15;10
17;10
19;11
21;11
22;12
21;10
22;10
22;12
22;14
22;16
23;18
22;21
23;23
22;24
20;25
18;25
16;25
15;27
15;29
17;31
16;32
14;32
12;32
10;33
8;33
7;33
5;33
3;32
3;30
3;27
3;25
3;22
3;19
3;17
3;14
4;12
6;12
8;12
9;10
10;8
11;7
20;8
18;9
19;10
20;11
21;12
22;14
23;16
22;19
22;21
22;23
21;24
19;25
17;26
16;27
15;29
15;30
15;32
16;31
14;32
13;32
11;33
9;33
7;34
5;33
3;33
2;31
2;29
2;26
1;23
2;21
2;18
3;16
3;14
4;11
6;11
8;10
10;10
4;32
3;31
2;29
2;27
4;26
4;24
2;23
2;20
3;18
2;15
3;12
3;10
3;8
3;6
4;3
6;2
7;3
6;3
7;2
9;1
11;2
14;1
16;1
18;1
21;1
23;3
23;5
23;7
23;9
22;7
12;3
14;1
16;1
18;1
21;1
23;2
25;2
27;2
29;2
31;3
33;3
34;4
36;5
36;7
36;9
37;11
36;14
35;16
37;17
36;18
35;20
35;21
37;22
36;24
35;27
37;29
37;30
36;32
34;34
32;34
31;34
29;34
27;34
25;34
23;34
20;34
18;34
15;33
13;32
11;33
9;33
7;33
6;33
19;33
21;34
23;34
25;34
27;34
29;33
31;33
32;33
34;32
36;31
36;29
37;27
37;25
36;23
36;21
36;19
36;18
35;20
33;20
31;20
29;21
26;21
24;20
22;21
20;21
19;19
17;20
15;20
13;19
11;20
10;20
8;21
5;21
4;20
4;18
3;15
4;13
3;10
2;8
3;6
4;5
5;5
6;2
8;2
10;2
25;8
24;8
22;8
20;9
18;10
17;10
16;12
15;11
13;9
13;7
13;5
13;3
11;4
9;3
7;2
4;3
4;5
3;7
3;10
3;12
4;14
4;16
4;18
4;20
5;22
5;24
7;25
9;24
12;24
13;26
13;28
13;30
13;31
12;32
14;33
16;33
18;33
3;17
3;19
2;21
1;23
3;25
3;28
2;31
3;33
5;34
7;34
9;35
12;35
14;33
15;30
14;29
14;28
14;29
15;30
17;31
19;33
21;34
22;33
24;34
26;33
28;33
30;33
32;34
35;33
35;32
36;30
35;28
34;26
36;25
35;23
36;21
34;20
34;17
35;15
35;14
35;12
35;10
35;8
35;6
34;5
33;2
31;2
30;2
27;3
25;3
25;5
25;6
22;22
22;22
22;22
23;23
25;24
26;25
28;26
30;26
32;27
33;26
35;25
37;23
37;22
35;21
35;19
35;17
36;15
36;14
36;14
35;12
35;11
36;9
37;7
36;5
35;3
33;2
31;2
28;3
26;4
25;5
25;7
23;9
21;9
20;9
17;10
15;10
14;8
13;7
14;4
14;2
16;2
18;2
20;2
22;3
23;6
23;8
21;8
19;9
17;10
15;10
14;9
11;9
9;9
7;9
5;9
4;11
4;13
3;15
26;3
24;3
22;3
20;4
17;5
14;5
12;5
10;7
8;9
8;11
8;12
7;10
8;12
6;13
5;15
4;17
11;13
11;15
11;17
10;20
11;23
13;24
15;26
18;26
20;27
21;28
21;30
21;32
21;34
23;36
26;37
28;38
31;38
33;37
35;35
35;33
35;31
35;29
34;27
35;25
35;23
35;20
35;18
35;15
34;13
34;10
34;7
34;5
32;3
30;3
28;3
35;19
35;21
35;24
35;27
35;30
35;32
35;35
33;36
32;36
30;36
28;36
25;36
22;36
20;35
17;36
15;36
12;37
10;37
7;38
4;36
3;35
3;33
4;31
5;28
5;26
4;23
4;20
4;18
4;15
4;12
3;10
4;7
5;5
7;6
9;5
11;5
14;5
13;6
12;8
11;10
11;12
13;37
11;37
9;38
6;38
5;36
4;36
6;36
8;37
11;37
14;37
16;36
19;36
21;36
23;36
25;36
28;36
30;37
32;36
34;35
34;33
34;31
34;29
35;26
35;24
35;21
35;19
34;17
34;15
35;12
36;10
35;7
34;5
32;3
31;3
31;3
33;4
34;5
34;7
34;9
34;11
35;13
35;16
4;31
5;32
5;34
6;37
8;38
11;38
13;38
16;38
18;38
21;37
23;37
26;37
28;36
