17;3
15;3
13;4
26;29
26;27
26;25
27;23
29;21
30;22
31;22
29;21
30;19
32;19
34;20
35;20
35;18
35;16
34;14
35;12
36;9
35;7
34;4
32;3
30;4
28;4
26;3
24;4
23;4
21;4
19;4
17;4
16;3
14;4
12;4
9;4
7;3
5;5
3;7
4;9
4;11
3;12
3;14
3;17
3;19
4;21
4;23
4;25
4;27
5;29
4;31
25;4
23;4
21;4
19;4
18;4
16;4
13;4
11;3
9;3
6;4
5;6
4;9
5;11
6;13
6;16
6;18
6;20
7;22
6;25
7;27
6;29
5;31
6;33
5;35
6;36
8;36
11;38
13;38
15;39
17;38
20;39
22;39
25;38
26;37
25;35
25;33
26;31
4;17
5;20
5;22
5;24
4;26
4;28
5;30
5;32
5;34
5;36
7;36
8;38
8;38
8;38
10;38
11;38
14;38
16;37
18;36
19;38
21;39
24;38
26;37
28;38
31;38
33;37
35;35
35;33
35;31
36;29
36;26
36;24
35;22
36;19
36;17
35;15
35;13
35;11
36;8
35;6
33;4
31;3
29;5
27;5
7;2
7;2
6;3
4;6
3;8
3;10
4;12
2;13
4;14
4;17
4;20
6;22
6;24
5;26
4;28
5;30
5;33
4;35
5;37
7;37
9;38
12;39
15;39
17;38
18;37
21;38
23;38
25;38
27;39
29;38
31;39
33;39
35;37
36;35
35;33
35;30
36;28
36;26
35;23
35;21
35;18
35;16
36;14
36;12
35;10
35;7
35;5
33;3
30;3
28;3
26;3
24;3
23;5
20;4
18;4
16;3
14;3
12;3
9;3
7;3
5;5
3;7
4;9
5;11
5;13
5;15
33;3
31;3
29;4
29;6
29;8
29;10
29;12
29;14
30;16
30;17
32;19
33;21
34;22
33;25
33;27
35;29
36;31
36;31
36;31
35;32
35;34
34;36
32;37
30;37
28;39
26;39
24;39
22;39
20;39
19;38
17;38
15;37
13;38
10;38
7;38
5;36
5;34
29;28
31;26
32;25
34;23
34;21
32;19
30;19
29;20
27;22
25;21
23;22
21;22
18;22
16;23
15;24
14;23
12;25
10;24
9;22
7;20
6;19
5;17
5;15
5;13
5;11
4;9
4;6
4;4
3;3
4;3
7;3
9;2
10;3
11;3
13;2
16;2
18;2
20;3
22;4
24;4
27;4
29;5
30;3
32;4
34;4
35;6
36;8
36;10
36;12
36;14
35;17
33;18
34;20
34;22
35;24
37;23
37;22
35;22
33;21
33;18
32;16
33;15
35;14
35;12
36;10
36;7
35;5
18;4
16;4
14;3
12;3
11;5
9;5
7;4
5;5
5;7
4;9
3;11
3;14
3;16
4;18
5;21
7;22
9;23
10;24
13;25
14;27
13;29
13;31
15;32
16;34
17;36
19;37
21;37
24;37
25;36
24;34
25;32
27;31
28;29
14;36
14;36
15;35
16;33
18;32
20;30
21;28
22;26
23;24
24;22
25;20
27;19
29;19
31;19
33;18
33;16
35;16
37;17
38;16
36;16
35;14
36;12
36;9
36;6
35;4
33;3
31;4
28;5
26;4
24;5
22;5
20;4
5;7
4;9
5;11
5;13
6;15
7;17
7;19
8;20
9;22
11;23
13;25
15;26
17;27
19;28
18;29
19;31
20;31
18;32
17;33
18;35
16;35
14;36
15;31
15;29
15;27
17;25
18;23
20;23
22;22
24;21
26;19
28;18
31;17
33;16
34;14
34;12
34;10
35;8
34;6
33;4
31;3
28;5
26;5
25;4
23;5
21;4
19;4
18;5
17;7
15;7
15;5
14;3
12;3
10;4
8;4
5;5
26;4
28;4
30;4
32;4
34;6
35;8
35;10
34;12
34;15
33;18
32;19
33;21
34;22
34;24
33;27
32;28
32;29
34;30
35;32
35;35
34;38
32;39
30;39
28;39
25;39
23;39
21;39
20;39
19;38
18;36
17;34
16;33
2;15
3;13
4;11
4;9
4;7
5;5
6;4
8;4
11;3
13;2
16;2
17;0
18;1
19;3
21;3
22;2
24;2
9;13
7;14
5;17
4;19
4;22
5;24
7;26
9;27
11;28
12;31
13;33
15;34
16;36
18;38
18;37
19;36
18;37
15;38
13;38
11;38
10;37
8;36
5;36
4;34
4;31
2;30
1;28
1;26
0;23
0;20
1;19
1;17
29;4
29;4
29;4
29;4
29;4
28;5
28;7
28;9
28;11
28;12
30;14
30;15
33;16
36;16
35;14
34;12
34;10
34;8
34;6
33;5
33;5
32;3
30;3
28;4
26;4
24;4
22;4
20;4
18;4
19;5
18;8
18;9
17;11
14;11
12;12
35;4
32;4
31;5
29;6
27;7
26;8
27;7
26;6
24;5
24;3
23;3
23;3
24;2
25;0
24;0
23;0
21;0
19;1
16;1
15;3
13;3
11;4
8;4
7;5
5;5
3;7
2;9
3;11
4;14
4;16
5;18
3;19
35;23
33;24
31;24
29;25
28;27
27;28
27;30
27;32
25;32
23;33
21;33
19;33
17;31
15;29
13;28
12;27
10;27
8;27
5;27
3;27
2;25
2;23
2;21
2;19
1;17
1;14
1;13
2;10
3;8
4;5
5;3
7;3
9;2
12;3
14;3
16;2
19;3
21;3
23;3
25;4
27;4
28;4
30;4
32;4
34;5
35;4
36;3
6;4
7;4
10;4
11;6
12;8
12;10
14;11
16;12
18;12
20;12
22;13
24;13
26;13
27;14
29;15
31;16
32;15
34;16
36;18
37;18
38;20
38;22
37;23
19;3
17;3
15;3
14;5
14;6
12;8
12;11
13;13
12;14
13;14
14;15
16;16
17;17
19;18
20;19
21;21
20;22
21;24
20;25
19;27
19;29
19;31
18;33
16;32
14;32
13;31
13;33
10;33
7;34
5;34
3;32
3;30
4;28
3;26
3;24
2;22
2;20
2;18
2;16
2;14
3;12
4;9
3;7
4;4
37;4
35;3
33;4
31;5
29;6
28;7
26;8
25;10
24;12
23;14
23;16
23;18
22;18
21;20
19;22
18;24
17;26
17;27
17;29
16;31
17;33
18;33
20;33
22;34
24;34
26;35
28;35
30;34
32;34
34;33
36;32
36;30
36;28
37;25
37;23
36;21
37;18
36;15
37;13
37;11
36;10
36;8
35;6
33;4
31;3
28;3
25;2
23;2
21;2
34;17
32;17
29;18
28;20
28;22
26;23
24;25
22;26
21;28
18;29
16;30
15;32
13;33
12;35
10;35
8;35
6;34
3;33
3;30
3;28
3;26
2;24
4;22
3;20
4;19
5;17
3;15
3;13
3;11
3;9
3;6
5;4
7;3
9;2
12;3
13;3
15;3
18;3
20;4
22;4
24;4
26;4
28;4
30;4
32;4
35;5
36;5
37;4
3;16
3;17
5;17
7;17
10;16
12;15
12;13
14;12
16;12
18;12
20;12
23;13
25;14
27;14
29;14
31;14
33;14
35;13
35;14
35;16
35;15
35;15
35;16
18;7
16;7
15;6
14;6
12;7
12;10
13;11
15;12
17;12
19;13
21;13
22;12
23;10
25;10
26;11
28;11
29;13
30;15
32;14
34;15
34;16
36;18
37;20
36;23
35;24
33;24
30;25
29;26
29;28
28;30
27;32
27;34
26;36
25;36
23;35
21;34
19;35
18;33
16;31
15;29
13;28
11;27
9;28
6;29
4;28
2;28
2;26
3;24
3;22
2;21
3;19
3;17
4;20
4;18
5;16
5;15
5;13
5;11
5;8
5;7
6;5
8;4
10;4
12;4
14;4
16;4
16;6
16;8
16;10
15;12
13;12
11;11
8;13
10;14
12;13
14;13
16;14
17;16
15;4
17;4
19;4
21;3
24;4
26;4
29;4
31;3
33;4
34;6
34;7
35;9
34;11
34;14
34;16
34;19
35;21
35;23
35;26
34;28
34;30
35;32
35;35
34;37
32;37
30;38
28;39
25;39
22;39
19;39
16;38
14;39
12;38
10;37
8;37
6;36
4;35
4;33
6;31
3;30
3;28
4;26
4;24
4;22
12;28
10;27
9;28
7;28
6;28
4;27
4;25
4;23
4;22
4;20
5;18
5;16
5;14
5;12
5;10
5;8
5;7
7;5
9;4
11;4
13;4
25;3
25;3
26;4
28;5
30;5
31;4
34;4
34;6
34;8
35;10
34;12
33;14
34;16
35;18
36;19
34;21
34;23
33;24
31;25
29;26
27;28
26;30
24;31
24;33
24;35
24;37
24;37
22;38
19;38
17;37
16;35
15;33
14;31
13;29
8;27
6;28
5;28
3;28
3;26
3;24
3;22
3;20
4;18
4;16
4;15
5;13
5;11
5;9
5;7
6;5
6;5
6;5
6;5
6;5
6;5
7;4
9;3
11;3
13;4
15;4
17;4
18;3
20;3
22;3
24;3
25;3
25;3
25;3
18;4
20;4
21;4
22;4
22;4
23;3
25;3
25;3
25;3
25;3
25;3
26;3
28;4
30;3
31;2
33;3
35;5
34;7
34;9
35;11
35;13
35;15
34;16
34;18
36;19
34;21
34;23
34;25
35;27
35;29
35;31
34;32
34;34
34;37
33;38
31;38
29;38
27;38
25;38
23;39
21;38
18;38
15;36
15;34
14;32
13;31
12;29
10;28
8;36
8;36
7;36
5;36
5;34
6;32
6;30
8;28
9;27
11;26
13;25
12;24
10;23
9;22
9;22
9;22
8;21
8;21
8;21
8;21
8;21
7;19
7;18
7;15
6;13
4;12
4;10
4;8
5;6
6;5
8;3
10;4
12;4
14;4
16;4
9;2
9;2
8;3
6;3
7;4
9;3
11;3
13;3
15;3
18;5
20;4
22;3
23;3
24;5
26;4
28;3
30;4
31;3
34;4
35;6
35;8
35;10
34;12
34;14
35;16
36;18
35;18
35;19
35;21
35;22
35;24
35;26
35;27
35;29
35;32
35;34
35;36
33;37
31;37
29;37
27;38
24;38
22;38
19;39
17;39
15;38
13;38
11;37
10;36
8;36
8;36
8;20
8;20
7;20
6;21
6;21
8;22
10;22
11;23
13;25
15;23
15;23
17;23
17;24
17;26
18;28
18;30
16;29
16;31
16;34
16;36
16;37
15;38
13;39
11;38
9;38
6;37
6;35
5;34
6;32
6;30
7;28
7;26
8;24
9;22
11;22
11;20
11;18
12;16
12;14
14;13
15;12
15;11
17;11
18;8
17;6
16;4
16;4
14;4
12;3
10;3
9;2
9;2
9;2
6;27
5;25
5;23
5;21
5;19
5;17
5;15
5;13
5;11
5;10
5;10
5;10
5;10
5;10
5;10
5;9
5;8
4;6
6;5
8;5
10;4
11;4
11;4
11;4
11;4
13;4
34;14
36;14
37;16
37;17
35;18
35;18
35;19
35;21
36;22
37;23
35;24
34;24
32;24
30;24
29;22
27;22
25;23
25;23
25;23
25;23
25;23
23;23
21;23
19;23
18;23
16;24
16;24
16;24
16;25
16;27
15;28
15;30
16;32
15;34
14;35
12;35
11;36
9;37
8;36
8;36
8;36
6;36
6;34
6;32
6;31
6;29
10;27
8;28
8;28
8;27
7;26
7;24
7;22
7;20
6;18
6;16
6;14
6;12
5;10
5;9
5;7
4;6
4;6
4;6
4;6
4;6
4;6
4;8
4;10
5;12
6;12
8;12
10;12
10;12
10;12
10;13
12;13
14;13
15;12
15;12
15;12
15;13
17;12
17;10
18;8
18;6
20;5
21;4
21;4
22;5
22;5
24;4
26;4
27;4
28;4
28;4
28;4
28;4
30;4
32;4
33;4
33;4
34;4
34;6
34;8
34;10
34;12
11;4
13;4
15;4
17;4
19;4
21;4
23;4
24;4
26;5
27;7
28;8
28;10
28;12
28;13
30;14
31;15
32;17
33;19
34;20
34;22
36;23
35;25
34;26
35;26
36;28
35;30
35;32
34;34
34;36
32;36
30;36
29;37
27;37
25;36
23;37
21;37
19;37
18;35
17;34
17;32
16;30
15;29
13;28
11;27
16;22
18;22
20;22
22;23
22;25
23;27
24;29
24;30
24;32
25;34
24;36
23;37
21;37
19;37
17;37
15;37
13;37
11;37
9;36
8;36
6;35
5;34
5;32
5;30
4;28
4;26
4;24
4;23
4;21
4;19
4;17
4;15
4;13
4;11
4;9
4;7
3;6
3;4
5;4
7;4
9;4
6;30
7;28
9;27
11;28
12;29
13;30
14;32
16;33
17;35
19;36
20;36
22;37
24;37
26;37
28;37
30;37
32;37
33;36
34;35
35;33
35;32
36;30
36;29
35;27
35;25
35;23
35;21
36;20
35;18
34;16
34;14
34;12
34;10
34;9
34;7
34;5
32;4
30;4
29;3
27;4
25;4
24;4
23;5
21;4
20;4
19;6
18;6
16;5
14;4
12;4
10;3
9;4
7;5
5;6
5;8
5;8
5;9
4;11
4;12
5;14
6;16
6;18
7;19
8;21
9;22
11;23
13;22
15;22
7;2
7;2
6;2
6;4
5;6
5;8
5;10
5;11
6;13
6;15
6;17
6;19
7;20
8;22
10;22
11;23
11;25
12;26
13;27
15;28
17;28
19;28
20;29
22;29
22;27
23;25
24;24
25;22
26;21
27;19
28;17
28;15
28;14
28;12
28;10
28;8
27;6
26;4
25;4
23;4
21;4
19;5
18;7
18;8
17;10
16;12
14;11
12;12
10;12
9;13
8;15
7;17
7;19
7;21
6;23
6;24
6;26
6;28
6;30
5;32
5;34
3;35
3;34
2;33
3;32
4;31
5;36
5;36
5;36
5;36
5;36
7;36
9;37
10;36
10;36
10;36
10;36
10;36
10;36
10;36
10;36
10;36
10;36
10;37
11;36
11;36
11;36
11;36
11;36
11;36
11;36
11;36
11;36
11;36
13;36
15;37
15;37
15;37
9;2
9;2
9;2
9;2
9;2
9;2
9;2
9;2
9;2
9;2
9;2
8;3
7;4
5;5
5;5
5;5
5;6
5;7
5;8
5;10
5;12
4;13
4;14
4;14
4;14
5;14
7;13
9;13
11;13
13;13
15;12
16;12
16;12
16;12
17;10
18;8
18;7
19;5
20;4
20;4
21;4
23;4
24;4
24;4
24;4
24;4
24;4
24;4
25;4
9;38
9;38
10;38
12;38
14;38
15;38
15;38
15;38
15;38
15;38
17;37
17;37
18;38
20;38
22;38
24;39
25;38
25;38
25;38
25;38
25;36
25;34
25;32
25;30
25;29
25;27
25;25
25;23
24;21
23;19
24;17
24;15
24;13
24;11
24;9
23;7
24;5
24;5
24;5
24;5
24;5
24;5
23;5
21;4
19;4
19;5
19;5
19;5
19;5
17;4
15;3
13;3
12;3
10;2
9;2
9;2
9;2
9;2
9;2
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
5;36
6;37
8;37
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
21;37
19;37
19;37
19;37
19;36
18;35
17;33
16;32
15;30
14;28
12;28
11;27
9;27
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;24
8;22
8;22
8;22
8;22
8;22
8;22
8;22
8;23
7;24
7;26
6;28
5;30
5;32
4;33
4;35
4;36
4;36
4;36
4;36
4;36
4;36
29;4
29;4
29;4
29;4
28;3
28;2
28;2
28;2
28;2
28;2
28;2
28;2
29;3
31;3
33;3
33;3
33;3
33;3
34;4
34;6
34;8
34;10
34;12
34;14
34;14
34;14
34;14
34;14
34;14
33;15
32;15
32;15
32;15
33;17
33;19
34;21
34;23
35;24
35;24
35;24
35;24
35;24
35;24
35;24
34;26
34;28
35;30
35;32
34;34
34;36
34;37
34;37
34;37
32;37
30;37
28;37
26;37
26;37
26;37
26;37
26;37
26;37
24;37
22;38
22;38
26;21
27;19
27;17
28;15
28;13
28;11
28;9
28;7
27;6
26;5
24;4
22;3
22;2
22;2
22;2
21;3
19;4
17;4
15;4
14;4
12;4
10;4
8;5
6;5
5;7
5;9
6;11
7;12
9;13
10;14
11;16
11;18
12;20
13;21
15;22
17;22
19;23
20;24
21;24
22;25
23;27
24;28
26;29
28;29
30;30
32;31
33;31
34;33
34;35
33;36
31;37
29;37
27;37
25;37
7;2
6;2
8;2
8;4
7;6
5;6
5;8
5;10
6;12
8;12
10;12
11;14
12;15
12;17
13;19
14;21
15;22
17;22
19;22
20;22
20;22
20;22
22;22
24;23
26;23
28;23
29;24
30;26
31;27
33;29
33;30
34;32
34;34
34;36
32;37
30;37
28;37
26;37
25;36
24;34
24;32
25;30
25;28
25;26
26;24
26;22
5;36
5;36
6;36
8;36
10;37
12;37
13;36
15;35
16;33
17;32
18;30
20;30
22;30
24;30
25;29
27;27
28;26
30;25
31;24
33;23
34;22
35;20
35;18
35;16
35;14
35;12
35;10
35;8
34;6
33;5
32;4
30;4
28;4
26;3
24;3
22;3
20;3
18;3
16;3
15;2
13;2
11;2
9;2
25;3
26;4
28;4
29;4
31;4
32;5
34;6
34;8
34;10
34;11
35;13
35;15
35;17
35;19
34;21
33;22
31;23
29;23
28;23
27;21
26;19
25;17
25;15
24;14
24;12
23;10
23;8
22;6
21;5
19;4
19;6
19;8
18;10
17;11
17;13
17;15
17;17
17;19
17;21
15;22
14;23
12;24
10;25
9;27
8;28
7;30
6;31
5;33
4;34
3;35
4;36
5;36
5;36
13;35
13;35
12;36
10;37
10;37
10;37
8;36
7;36
5;35
5;34
5;34
5;32
5;31
5;29
5;27
5;25
5;23
5;21
5;19
5;17
5;15
5;13
5;11
6;9
6;8
6;6
7;4
9;4
9;3
10;3
12;3
14;3
15;2
17;3
19;3
21;3
23;3
14;34
13;33
15;32
17;31
18;31
20;30
22;30
24;31
24;33
24;35
26;35
26;37
28;37
30;37
32;37
33;36
34;34
34;32
33;31
31;30
29;30
28;28
27;26
27;24
26;23
26;21
25;19
25;17
24;15
24;13
24;11
23;10
22;8
22;7
21;5
20;4
18;5
18;7
17;9
17;11
17;13
17;14
17;16
17;18
17;20
17;22
17;24
17;26
17;28
17;30
17;32
15;33
15;35
13;35
13;35
7;36
7;36
7;36
7;36
6;37
7;38
9;38
11;37
13;36
13;36
13;36
13;36
13;36
13;36
12;36
12;38
12;38
12;38
12;38
12;38
14;38
15;37
15;35
37;7
37;7
36;8
36;10
36;10
36;11
35;13
37;15
38;17
38;19
37;21
37;23
37;25
36;27
35;29
37;31
35;33
34;33
32;34
29;34
27;35
25;35
23;35
21;34
19;34
18;34
16;35
14;34
12;32
10;33
8;35
6;35
3;34
1;32
2;30
2;28
2;26
3;23
2;21
2;19
2;17
2;16
2;14
3;11
3;9
2;7
3;4
4;3
6;3
9;4
11;3
12;3
14;3
17;3
19;3
21;3
23;3
25;3
27;4
29;5
31;5
34;4
35;4
35;6
37;7
3;31
4;29
4;27
3;25
3;23
3;21
3;19
3;17
2;15
3;13
4;11
3;8
3;6
4;4
6;3
8;3
10;3
12;4
15;4
17;4
19;3
21;3
23;3
25;3
27;3
29;4
32;4
34;4
35;6
37;8
36;10
36;10
6;3
8;4
10;4
11;5
12;5
15;4
17;5
19;5
21;4
23;4
25;5
27;6
30;6
33;5
35;3
36;5
37;7
38;10
37;12
37;14
37;16
36;18
37;20
37;20
37;22
37;24
38;26
38;28
37;30
37;32
35;34
33;33
31;33
29;34
27;33
25;33
23;33
21;33
19;34
17;34
15;34
13;34
11;33
9;33
7;33
5;34
3;32
37;5
36;5
37;6
37;8
37;10
38;13
37;15
37;16
38;19
38;21
37;23
37;25
38;27
38;29
37;31
36;33
34;35
32;35
30;34
28;33
26;33
25;34
23;33
22;34
20;34
18;35
17;33
15;34
13;34
11;34
9;34
7;33
5;34
3;33
2;31
2;29
1;28
2;26
2;23
3;22
4;20
4;17
4;16
5;14
4;14
2;13
3;11
3;9
2;6
2;4
4;3
24;25
23;25
21;27
20;28
18;30
17;32
17;34
15;34
14;34
14;34
13;35
12;34
10;34
8;33
7;33
4;33
2;32
2;30
2;28
2;27
2;25
2;23
2;21
1;19
3;17
3;16
4;14
4;11
3;9
2;7
2;5
3;4
5;4
7;3
9;2
11;3
13;3
15;3
17;3
19;2
21;2
23;3
25;3
27;3
30;4
33;4
35;3
36;5
36;5
37;5
3;14
2;12
2;10
2;8
2;6
3;4
5;3
8;4
10;4
12;3
13;3
14;1
16;1
19;1
22;2
24;1
26;2
28;4
31;4
33;4
35;4
36;7
37;9
37;12
38;14
38;16
37;18
36;20
36;22
37;24
36;24
34;24
32;24
30;24
28;24
26;25
37;11
37;13
37;15
37;17
37;19
37;21
37;23
36;24
34;23
32;23
30;24
28;24
27;25
25;25
23;25
21;26
19;28
18;29
17;32
15;33
14;33
12;32
11;33
9;33
7;34
4;34
3;32
3;30
2;28
3;25
1;24
2;22
2;20
3;18
3;16
2;27
2;27
3;26
2;25
3;23
3;21
2;19
2;17
2;15
3;13
4;10
3;8
3;6
3;4
5;4
7;4
9;3
11;3
13;2
15;2
17;1
19;1
21;1
23;1
25;1
27;2
28;3
31;5
34;4
35;4
35;6
36;5
36;4
36;4
36;4
36;5
37;7
37;9
